ISO3,Year,Health_Expenditure,Education_Expenditure,Dependency_Ratio,Dependency_Ratio_Old,Dependency_Ratio_Young,Life_Expectancy,Mortality_Rate,average_schooling,learning_scores,GDP_percapita,trade_gdp,gov_consumption_gdp,Population,income_level,Region
IRL,2008,9.12564754,5.45828008651733,45.5578463161533,15.7910640451489,29.7667822710044,80.0951219512195,3.8,11.423333,513.6354,61353.1065629523,160.039444160284,18.6524250310558,4489544.0,High income,Europe & Central Asia
IRL,2007,7.80773735,4.71541023254395,45.0913998816561,15.6389745903645,29.4524252912916,79.6414634146341,3.9,11.35,513.6354,61396.417461176,153.396863813395,16.8469994194329,4398942.0,High income,Europe & Central Asia
IRL,2006,7.51646996,4.54742002487183,45.4699838177237,15.8148902811713,29.6550935365524,79.2414634146342,4.1,11.37,513.6354,54329.1618599624,150.021804736753,16.2267367718476,4273591.0,High income,Europe & Central Asia
IRL,2005,7.64242792,4.51898002624512,46.2404537484022,16.1061839883118,30.1342697600904,78.9439024390244,4.4,11.23,513.6354,50933.0216095589,148.17558480428,16.0571073028133,4159914.0,High income,Europe & Central Asia
IRL,2004,7.21972942,4.48296022415161,46.8096917014581,16.2649618120993,30.5447298893588,78.5390243902439,4.7,11.09,513.6354,47754.2023194244,146.587525808196,16.1660379632399,4070262.0,High income,Europe & Central Asia
IRL,2003,7.00761414,4.20493984222412,47.1541931452612,16.3106669568128,30.8435261884484,78.1390243902439,5.1,10.95,513.6354,41203.5295847568,146.531500811248,16.0558800096065,3996521.0,High income,Europe & Central Asia
IRL,2002,6.67263031,4.10487985610962,47.5612657714796,16.3824485292462,31.1788172422334,77.6341463414634,5.5,10.81,513.6354,32705.4345565698,163.719354360002,15.8062322641555,3931947.0,High income,Europe & Central Asia
IRL,2001,6.39249372,4.08749008178711,48.2896367937699,16.5202913136731,31.7693454800968,77.1341463414634,5.8,10.67,513.6354,28282.409882073,174.84073239778,15.3998306188885,3866243.0,High income,Europe & Central Asia
IRL,2000,5.8990283,4.13225984573364,49.1855936825044,16.69155593263,32.4940377498744,76.5365853658537,6.0,10.53,513.6354,26334.5672050501,174.954555860946,14.7459204426839,3805174.0,High income,Europe & Central Asia
JPN,2022,11.42183685,3.23762130737305,70.2463331657833,50.0569286100223,20.189404555761,83.9963414634146,1.8,12.684047,537.72345,34017.2718075024,46.8437321391913,21.5970195999679,125124989.0,High income,East Asia & Pacific
JPN,2021,11.18996906,3.33563995361328,70.2569936325802,49.7439803746351,20.5130132579451,84.4456097560976,1.8,12.684047,537.72345,40058.5373276179,36.7714832870467,21.2648718337576,125681593.0,High income,East Asia & Pacific
JPN,2020,11.20903683,3.30628991127014,69.8915691054857,49.1295400037183,20.7620291017674,84.56,1.8,12.67,537.72345,40040.7655055923,31.3257931242986,20.9693739368909,126261000.0,High income,East Asia & Pacific
JPN,2019,10.96998405,3.15533995628357,69.4781102585107,48.5194993042234,20.9586109542873,84.3563414634146,1.8,12.656,563.3581,40415.9567649547,35.2164181084145,19.9451059201578,126633000.0,High income,East Asia & Pacific
JPN,2018,10.73988247,3.07782006263733,69.0229537254226,47.9099218851132,21.1130318403094,84.2109756097561,1.9,12.642,563.3581,39751.1330982711,36.609931802107,19.5636743323798,126811000.0,High income,East Asia & Pacific
JPN,2017,10.65627098,3.13057994842529,68.3095186249903,47.089336376634,21.2201822483563,84.099756097561,1.9,12.628,563.0,38834.0529341227,34.4232135721686,19.4117955495929,126972000.0,High income,East Asia & Pacific
JPN,2016,10.65891552,3.14643001556396,67.3227876016443,46.0338925686738,21.2888950329705,83.9848780487805,2.0,12.614,547.3712,39375.4731620781,31.3102468455884,19.6572481017318,127076000.0,High income,East Asia & Pacific
JPN,2015,10.74969959,3.31221008300781,66.0229941997136,44.6983766959767,21.3246175037369,83.7939024390244,2.0,12.599999,547.3712,34960.6393843385,35.4274083544798,19.617744139153,127141000.0,High income,East Asia & Pacific
JPN,2014,10.7290144,3.41529989242554,64.4653380797358,43.1329887093866,21.3323493703492,83.5878048780488,2.1,12.5859995,547.3712,38475.3952461838,37.4314345686579,19.9261773555302,127276000.0,High income,East Asia & Pacific
JPN,2013,10.67438698,3.40875005722046,62.6073022231989,41.3218704786427,21.2854317445562,83.3319512195122,2.2,12.572,547.3712,40898.6478964744,33.9787686509511,19.854370134417,127445000.0,High income,East Asia & Pacific
JPN,2012,10.67169094,3.41945004463196,60.5362463320268,39.3517333824124,21.1845129496144,83.0960975609756,2.2,12.558,547.3712,49145.2804308193,30.4709109171752,19.9573325085164,127629000.0,High income,East Asia & Pacific
JPN,2011,10.48780155,3.60527992248535,58.5847537839962,37.5096383909559,21.0751153930402,82.5912195121951,2.3,12.544,547.3712,48760.0789494211,30.1949607286296,19.885399284228,127833000.0,High income,East Asia & Pacific
JPN,2010,9.0630064,3.59951996803284,57.4033595360909,36.3570690356362,21.0462905004547,82.8426829268293,2.4,12.53,547.3712,44968.1562349739,28.4984726938389,19.2025962424431,128070000.0,High income,East Asia & Pacific
JPN,2009,8.9587822,3.5559778213501,56.7866882497385,35.6885204758233,21.0981677739152,82.9314634146342,2.4,12.485499,547.3712,41308.9968370512,24.3901665338555,19.3337393097808,128047000.0,High income,East Asia & Pacific
JPN,2008,8.08909321,3.27241992950439,55.7290109699313,34.6549685456291,21.0740424243022,82.5875609756098,2.5,12.441,547.3712,39876.3039685725,34.1294765412245,18.025030322619,128063000.0,High income,East Asia & Pacific
JPN,2007,7.77935696,3.27934002876282,54.3702199499157,33.3851840359043,20.9850359140114,82.5070731707317,2.6,12.3965,547.3712,35779.0245416427,32.816578051879,17.6343087480996,128001000.0,High income,East Asia & Pacific
JPN,2006,7.68688869,3.27667999267578,53.0146521815892,32.1001161079786,20.9145360736106,82.3219512195122,2.7,12.352,547.3712,35991.546002862,30.0163760986692,17.595075361072,127854000.0,High income,East Asia & Pacific
JPN,2005,7.65818596,3.31493997573853,51.5938532384092,30.7461136167414,20.8477396216678,81.9551219512195,2.7,12.3075,547.3712,37812.8950199948,26.2299545778565,17.7438933244397,127773000.0,High income,East Asia & Pacific
JPN,2004,7.53518438,3.42611002922058,50.2932483497693,29.4899068685571,20.8033414812121,82.030243902439,2.8,12.263,547.3712,38298.9801712303,23.6643534228975,17.7233548337375,127761000.0,High income,East Asia & Pacific
JPN,2003,7.48654842,3.46662998199463,49.3482801823691,28.5174400700531,20.8308401123161,81.76,2.9,12.2185,547.3712,35387.0374203599,21.3261252678119,17.8364695899716,127718000.0,High income,East Asia & Pacific
JPN,2002,7.35235405,3.40898990631104,48.5344482614523,27.6269516744114,20.907496587041,81.6907317073171,3.0,12.174,547.3712,32820.7936433254,20.4471220661583,17.7749067788644,127445000.0,High income,East Asia & Pacific
JPN,2001,7.23947906,3.40082001686096,47.6058531225117,26.6196950152351,20.9861581072766,81.4163414634146,3.1,12.1295,547.3712,34406.1824638092,19.5596044720071,17.2289905143177,127149000.0,High income,East Asia & Pacific
JPN,2000,7.03456163,3.46011996269226,46.6755835541567,25.5829077540866,21.0926758000701,81.0760975609756,3.3,12.085,547.3712,39169.3595701504,19.5623715839054,16.549191407008,126843000.0,High income,East Asia & Pacific
JOR,2022,6.82820034,3.16022992134094,56.2381654714504,6.47150399594479,49.7666614755056,77.088,12.6,10.309999,429.95407,4332.25159897931,104.095459439189,15.8410812024988,11256263.0,Lower middle income,Middle East & North Africa
JOR,2021,7.20182657,3.13837003707886,57.2273523032512,6.29939125732655,50.9279610459247,74.204,12.9,10.38,429.95407,4183.49998326866,80.3328699444404,15.8410812024988,11066356.0,Lower middle income,Middle East & North Africa
JOR,2020,7.11578226,2.98847007751465,58.0792660970113,6.16365202110958,51.9156140759018,75.583,13.3,10.45,429.95407,4022.0401356135,66.0599488089059,16.549956438323,10865228.0,Lower middle income,Middle East & North Africa
JOR,2019,7.07244635,2.98847007751465,58.8802726956431,6.00093286540193,52.8793398302411,76.865,13.6,10.400001,409.42572,4170.1144003465,85.6878334964204,16.3717377599542,10671891.0,Lower middle income,Middle East & North Africa
JOR,2018,6.98295021,2.95461988449097,59.6400832936228,5.82458748767678,53.8154958059461,76.491,14.0,10.35,409.42572,4145.43989673265,87.6359151906857,16.7438960469568,10462306.0,Lower middle income,Middle East & North Africa
JOR,2017,7.10953665,3.21305990219116,60.338812839042,5.65195151087872,54.6868613281632,76.071,14.3,10.68364,409.0,4065.61628749384,89.7316005071358,16.9453719425362,10234226.0,Lower middle income,Middle East & North Africa
JOR,2016,6.97644138,3.45282006263733,60.9582989168769,5.49326054068488,55.465038376192,75.55,14.7,10.530262,415.8289,3986.71677010853,88.7207178954687,17.2505641942481,10006367.0,Lower middle income,Middle East & North Africa
JOR,2015,7.4609561,3.45282006263733,61.6234808949505,5.36359715541341,56.2598837395371,75.06,15.0,10.376885,415.8289,4042.75678097555,95.3579122266791,17.8232606852775,9544729.0,Lower middle income,Middle East & North Africa
JOR,2014,7.20892906,3.45282006263733,62.0603171156438,5.42920032051843,56.6311167951253,74.606,15.4,10.223508,415.8289,4191.18050084986,109.938805535022,18.2212045749756,8791710.0,Lower middle income,Middle East & North Africa
JOR,2013,7.16592407,3.45282006263733,62.3084954646161,5.716697885532,56.5917975790841,74.282,15.8,10.070131,415.8289,4311.21916713038,111.451527997628,18.2645769913954,7991809.0,Lower middle income,Middle East & North Africa
JOR,2012,7.81799555,3.45282006263733,62.9972385245377,5.84034658729842,57.1568919372393,74.087,16.2,9.916754,415.8289,4169.50470054618,117.855587685189,19.1135218893324,7587127.0,Lower middle income,Middle East & North Africa
JOR,2011,8.14807701,3.45282006263733,64.0154314863275,5.76516645636023,58.2502650299673,73.929,16.6,9.763377,415.8289,3946.85503855525,118.699679501801,20.0647396505336,7480424.0,Lower middle income,Middle East & North Africa
JOR,2010,8.17025661,3.45282006263733,65.1507679340976,5.70433320742085,59.4464347266768,73.797,17.0,9.61,415.8289,3718.46571622945,114.222677694125,19.247338736188,7297043.0,Lower middle income,Middle East & North Africa
JOR,2009,9.22396946,3.45282006263733,66.3429597590715,5.64751862747153,60.6954411316,73.707,17.5,9.565,415.8289,3435.8337590698,112.151998187109,20.921952678848,7141753.0,Lower middle income,Middle East & North Africa
JOR,2008,8.48880577,3.45282006263733,67.5290383241406,5.58814724910368,61.940891075037,73.563,18.0,9.52,415.8289,3241.6524135556,140.91292596092,18.3767022469887,6989866.0,Lower middle income,Middle East & North Africa
JOR,2007,7.90982628,3.45282006263733,68.7451509325163,5.52191228560603,63.2232386469103,73.407,18.5,9.176001,415.8289,2506.20599484139,145.994246288526,20.6029032337837,6827227.0,Lower middle income,Middle East & North Africa
JOR,2006,7.67925692,3.45282006263733,69.9743056631736,5.45034111903121,64.5239645441424,73.225,19.1,8.832001,415.8289,2342.63459574933,141.747381831126,20.6390392865841,6427371.0,Lower middle income,Middle East & North Africa
JOR,2005,8.49441624,3.45282006263733,71.1118691378464,5.35744539440582,65.7544237434406,72.977,19.7,8.488,415.8289,2087.87079273635,146.908891279018,19.5303396970512,6029587.0,Lower middle income,Middle East & North Africa
JOR,2004,8.74670506,3.45282006263733,72.0805558009737,5.24495041545233,66.8356053855214,72.788,20.3,8.144,415.8289,1940.08641342805,134.621611934395,21.2967655019837,5882061.0,Lower middle income,Middle East & North Africa
JOR,2003,8.78901005,3.45282006263733,72.9213352868632,5.11937262177061,67.8019626650926,72.585,20.9,7.8,415.8289,1775.67625581432,115.706835253918,23.1853583631912,5741828.0,Lower middle income,Middle East & North Africa
JOR,2002,9.2786417,3.45282006263733,73.5852701497681,4.98186432007814,68.60340582969,72.359,21.6,7.65319,415.8289,1706.26744384401,114.03885781572,22.6906093612011,5616066.0,Lower middle income,Middle East & North Africa
JOR,2001,9.57236385,3.45282006263733,74.1750913098606,4.8419011455741,69.3331901642865,72.141,22.2,7.50638,415.8289,1632.29454010563,109.285478573786,22.9174851108632,5498894.0,Lower middle income,Middle East & North Africa
JOR,2000,9.34367943,3.45282006263733,74.6577652007628,4.70728071261874,69.9504844881441,71.926,22.9,7.35957,415.8289,1570.61002940477,110.328904595996,23.6984680014003,5386945.0,Lower middle income,Middle East & North Africa
KAZ,2022,3.74026752,4.45820236206055,60.2870919049799,12.7995921019924,47.4874998029874,73.503,7.7,12.547174,416.15463,11255.3396437881,68.3343147415612,10.499269785365,20034609.0,Upper middle income,Europe & Central Asia
KAZ,2021,3.92458963,4.38569402694702,59.3848303180197,12.3947689014763,46.9900614165434,70.131,7.9,12.547174,416.15463,9983.60103576902,58.6686085779207,11.2703470377122,19743603.0,Upper middle income,Europe & Central Asia
KAZ,2020,3.75300956,4.44620370864868,58.3765163228774,12.1138935090569,46.2626228138205,71.195,8.0,12.433761,416.15463,8781.50797787648,57.0264423660931,12.742044005777,19482117.0,Upper middle income,Europe & Central Asia
KAZ,2019,2.78745699,3.35382127761841,57.4655912088719,11.7790269663408,45.6865642425312,73.658,8.1,12.321372,537.31934,9457.12614657136,64.8586165517565,9.13216157597614,19209555.0,Upper middle income,Europe & Central Asia
KAZ,2018,2.8178606,3.15191626548767,56.5235626212407,11.428980780716,45.0945818405247,73.369,8.2,12.21,537.31934,9472.48527327758,63.5279565118188,8.32120070703086,18932727.0,Upper middle income,Europe & Central Asia
KAZ,2017,3.05244446,3.39102387428284,55.4148033056512,11.0712786780395,44.3435246276118,72.996,8.4,12.1392565,537.0,8943.08416791984,56.825387935971,10.5359417828743,18651931.0,Upper middle income,Europe & Central Asia
KAZ,2016,3.42235589,3.56325101852417,54.0318746567256,10.6894108244726,43.3424638322529,72.549,8.8,12.068514,412.07825,7475.56688689424,60.3115965864153,11.6308534068253,18363600.0,Upper middle income,Europe & Central Asia
KAZ,2015,3.04051137,3.33796977996826,52.5207605589946,10.312639318106,42.2081212408886,72.024,9.5,11.99777,412.07825,10196.1226255982,53.0497288072652,11.6327261488061,18084169.0,Upper middle income,Europe & Central Asia
KAZ,2014,2.97468472,3.429039478302,50.9797084009508,9.96010321640276,41.019605184548,71.415,10.5,11.833142,412.07825,12427.7094576939,64.9720346513507,10.6896762840233,17816285.0,Upper middle income,Europe & Central Asia
KAZ,2013,2.66286707,3.44564890861511,49.5309872731953,9.66487994340538,39.8661073297899,70.719,11.7,11.668513,412.07825,13478.459627612,65.4076093299538,10.17335661126,17556502.0,Upper middle income,Europe & Central Asia
KAZ,2012,3.03725958,3.90163707733154,48.2666123385578,9.45815421963543,38.8084581189224,69.939,13.3,11.503885,412.07825,12018.7966527993,73.7237324891671,11.5216030974968,17306106.0,Upper middle income,Europe & Central Asia
KAZ,2011,2.60236716,3.61434006690979,47.2918702077932,9.39610858135143,37.8957616264418,69.108,14.9,11.339257,412.07825,11287.1464926039,73.1178570509129,10.4758481012217,17066002.0,Upper middle income,Europe & Central Asia
KAZ,2010,2.73641348,3.58735489845276,46.7914967905944,9.54770149751336,37.2437952930811,68.257,16.7,11.174628,412.07825,8793.07589980782,74.1382658957842,10.812344717753,16836810.0,Upper middle income,Europe & Central Asia
KAZ,2009,3.47355556,3.06071996688843,46.7707877522094,9.91035154223342,36.860436209976,67.46,18.5,11.01,412.07825,6938.01175663001,75.7660674636533,11.6629260943621,16619846.0,Upper middle income,Europe & Central Asia
KAZ,2008,3.02569818,2.58945989608765,46.935658443208,10.398894395048,36.53676404816,66.759,20.4,11.265,412.07825,8123.54705891736,94.2948046483658,10.1884933177761,16426525.0,Upper middle income,Europe & Central Asia
KAZ,2007,2.70314884,2.83138990402222,47.1117272482949,10.8141848695087,36.2975423787862,66.18,22.3,11.52,412.07825,6449.43931096532,92.1616330969975,11.0539227321465,16257214.0,Upper middle income,Europe & Central Asia
KAZ,2006,3.39824891,2.62678003311157,47.3570026780758,11.0149739636354,36.3420287144404,65.722,24.2,11.2725,412.07825,5030.13494711519,91.4535267973373,10.1808622102763,16103716.0,Upper middle income,Europe & Central Asia
KAZ,2005,3.90173173,2.26353001594543,47.6883857087747,11.0341135658761,36.6542721428986,65.356,26.0,11.025001,412.07825,3577.35804001782,97.7625030243024,11.248528853508,15968117.0,Upper middle income,Europe & Central Asia
KAZ,2004,3.98307943,2.25590991973877,48.1439017104514,10.930882076394,37.2130196340574,65.04,27.9,10.7775,412.07825,2722.47407755402,96.4091997009336,11.6145025847194,15850159.0,Upper middle income,Europe & Central Asia
KAZ,2003,3.72334599,3.23048210144043,48.7928716446465,10.7363279347334,38.0565437099131,64.753,29.7,10.530001,412.07825,1958.02050246511,91.4633324250457,11.2575472813135,15747380.0,Upper middle income,Europe & Central Asia
KAZ,2002,3.61481094,3.02970004081726,49.7152750119888,10.4866826964223,39.2285923155666,64.441,31.7,10.2825,412.07825,1573.55219932325,94.03168564978,11.6095049481668,15656677.0,Upper middle income,Europe & Central Asia
KAZ,2001,3.47098351,3.27934145927429,50.8892902127798,10.2719088841058,40.617381328674,64.108,33.7,10.035,412.07825,1422.27331810957,92.8490685069707,13.4140558279007,15575550.0,Upper middle income,Europe & Central Asia
