Country,ISO3,Year,Health_Expenditure,Education_Expenditure,Dependency_Ratio,Dependency_Ratio_Old,Dependency_Ratio_Young,Life_Expectancy,Mortality_Rate,average_schooling,test_scores,GDP_percapita,Population,income_level,log_GDP_percapita
Egypt,EGY,2002,5.5107379,4.7958836555481,66.5601461970724,6.71711649484969,59.8430297022227,67.846,35.7,6.384,,1116.82884626213,76239137,Lower middle income,7.018248561063978
Egypt,EGY,2003,5.2242527,4.94563007354736,65.2038092373218,6.64958839177529,58.5542208455465,68.045,34.0,6.393,,1031.27556291284,77853548,Lower middle income,6.938551725620784
Egypt,EGY,2004,4.85732365,4.67072010040283,63.9117037732315,6.56500074317417,57.3467030300573,68.211,32.6,6.402,,991.255689145253,79477443,Lower middle income,6.898972512297282
Egypt,EGY,2005,4.92229176,4.79442977905273,62.7803568410348,6.4723759634556,56.3079808775792,68.355,31.2,6.4110003,,1104.80340733395,81101004,Lower middle income,7.007422686208674
Egypt,EGY,2006,4.84190083,4.00178003311157,61.8838704393503,6.38822554451636,55.4956448948339,68.493,30.0,6.42,,1298.97900203124,82700403,Lower middle income,7.169333851821889
Egypt,EGY,2007,4.44493246,3.68460988998413,61.265715476536,6.32476752959616,54.9409479469398,68.627,28.8,6.659091,,1547.74170735909,84276225,Lower middle income,7.344552184516528
Egypt,EGY,2008,4.46634817,3.76082992553711,60.9075568307342,6.28794321108333,54.6196136196509,68.761,27.7,6.898182,,1896.21594269779,85864789,Lower middle income,7.547615570157506
Egypt,EGY,2009,4.37870932,3.6391909122467,60.7595365780542,6.28354104638759,54.4759955316666,68.915,26.7,7.137273,,2161.63964573927,87501636,Lower middle income,7.678622307960794
Egypt,EGY,2010,4.15319157,3.54265189170837,60.8163918784867,6.31986851418943,54.4965233642973,69.078,25.6,7.3763638,399.3997,2455.08194645282,89196072,Lower middle income,7.8059154190820585
Egypt,EGY,2011,4.35707569,3.3442964553833,60.9062133572649,6.38516908928163,54.5210442679833,69.232,24.6,7.6154547,,2590.64384891965,91093059,Lower middle income,7.859661714116598
Egypt,EGY,2012,4.45891809,3.36830472946167,61.0406937301322,6.4783022469015,54.5623914832307,69.464,23.7,7.8545456,,2996.0677072015,93161001,Lower middle income,8.005055943581185
Egypt,EGY,2013,4.6710043,4.12252616882324,61.261463210988,6.58389969244239,54.6775635185456,69.632,22.8,8.0936365,,3025.52563552448,95333553,Lower middle income,8.014840119179505
Egypt,EGY,2014,4.77415323,4.25138568878174,61.5419614141439,6.68550128712773,54.8564601270162,69.911,22.0,8.332727,,3133.39102265541,97528654,Lower middle income,8.049871090906265
Egypt,EGY,2015,5.06153202,3.93084812164307,61.9778656218534,6.80516609988622,55.1726995219671,70.135,21.2,8.571818,,3306.98159414141,99597342,Lower middle income,8.103791147239486
Egypt,EGY,2016,5.07462406,,62.3353502105713,6.94309086801381,55.3922593425575,70.437,20.5,8.810909,,3270.6287768197,101644589,Lower middle income,8.092737531895827
Egypt,EGY,2017,5.34661913,,62.5250399173232,7.09697045251357,55.4280694648096,70.709,19.8,9.05,356.0,2395.10333299491,103696057,Lower middle income,7.781181654214873
Egypt,EGY,2018,4.74892998,,62.4836024422364,7.26668451982911,55.2169179224072,70.974,19.1,9.310101,355.9865,2484.70315630508,105682094,Lower middle income,7.81790847719232
Egypt,EGY,2019,4.5994668,,62.1682059377755,7.44924287915129,54.7189630586242,71.213,18.4,9.577677,,2962.98892023003,107553158,Lower middle income,7.993953808190951
Egypt,EGY,2020,4.15384626,,61.7215527133255,7.58665174911614,54.1349009642094,69.79,17.8,9.852942,355.9865,3511.11381026379,109315124,Lower middle income,8.163688590984505
Egypt,EGY,2021,4.60955143,,61.1155654480444,7.63834702066039,53.477218427384,68.976,17.2,10.13612,,3827.35415374308,110957008,Lower middle income,8.249929021970582
Egypt,EGY,2022,4.70438385,,60.4614725337186,7.74772796448056,52.713744569238,71.01,16.7,10.13612,,4233.30783744856,112618250,Lower middle income,8.35073896111049
Egypt,EGY,2023,,,59.7566710357047,7.93940459919248,51.8172664365122,,,,,,114535772,Lower middle income,
Egypt,EGY,2024,,,59.0101954565221,8.13543188265904,50.8747635738631,,,,,,116538258,Lower middle income,
Egypt,EGY,2025,,,58.2966196543545,8.34412428923757,49.9524953651169,,,,,,118365995,Lower middle income,
Egypt,EGY,2026,,,57.5442080992515,8.55299932118918,48.9912087780623,,,,,,120101175,Lower middle income,
Egypt,EGY,2027,,,56.689221997272,8.75542100979814,47.9338009874739,,,,,,121847617,Lower middle income,
Egypt,EGY,2028,,,55.6912166688037,8.94838786225645,46.7428288065473,,,,,,123608457,Lower middle income,
Egypt,EGY,2029,,,54.6326803393232,9.133007845028,45.4996724942952,,,,,,125373049,Lower middle income,
Egypt,EGY,2030,,,53.5752253067713,9.30556558304075,44.2696597237305,,,,,,127139322,Lower middle income,
Egypt,EGY,2031,,,52.6456266068747,9.47723213777184,43.1683944691029,,,,,,128912251,Lower middle income,
Egypt,EGY,2032,,,51.8847962846022,9.65679692860874,42.2279993559935,,,,,,130695078,Lower middle income,
Egypt,EGY,2033,,,51.3827171511088,9.84987430155709,41.5328428495517,,,,,,132485605,Lower middle income,
Egypt,EGY,2034,,,51.2006605331138,10.0618142427729,41.138846290341,,,,,,134287840,Lower middle income,
Egypt,EGY,2035,,,51.1403142530164,10.2803602459215,40.8599540070949,,,,,,136097217,Lower middle income,
Egypt,EGY,2036,,,51.1658788528685,10.5052199058008,40.6606589470677,,,,,,137913263,Lower middle income,
Egypt,EGY,2037,,,51.2622734773817,10.7382213391038,40.5240521382779,,,,,,139738696,Lower middle income,
Egypt,EGY,2038,,,51.3517719225738,10.9718971884829,40.3798747340909,,,,,,141565831,Lower middle income,
Egypt,EGY,2039,,,51.4356808515267,11.2093689228827,40.226311928644,,,,,,143393264,Lower middle income,
Egypt,EGY,2040,,,51.5379588756511,11.4609362013488,40.0770226743023,,,,,,145213654,Lower middle income,
Egypt,EGY,2041,,,51.6679736147955,11.7308148265967,39.9371587881988,,,,,,147018557,Lower middle income,
Egypt,EGY,2042,,,51.8111800001736,12.0165723070254,39.7946076931483,,,,,,148800781,Lower middle income,
Egypt,EGY,2043,,,51.9582612256358,12.3181897848625,39.6400714407733,,,,,,150547656,Lower middle income,
Egypt,EGY,2044,,,52.097446204019,12.6363645690318,39.4610816349872,,,,,,152255334,Lower middle income,
Egypt,EGY,2045,,,52.2138038077939,12.9684005959313,39.2454032118627,,,,,,153919189,Lower middle income,
Egypt,EGY,2046,,,52.2978087432598,13.3084110286344,38.9893977146254,,,,,,155535948,Lower middle income,
Egypt,EGY,2047,,,52.3578906854298,13.6616627684498,38.69622791698,,,,,,157114405,Lower middle income,
Egypt,EGY,2048,,,52.4127812967976,14.0419045789987,38.3708767177989,,,,,,158657389,Lower middle income,
Egypt,EGY,2049,,,52.4548703723557,14.4413228338398,38.013547538516,,,,,,160161614,Lower middle income,
Egypt,EGY,2050,,,52.4761232655402,14.8499737857979,37.6261494797422,,,,,,161630192,Lower middle income,
Ethiopia,ETH,2000,4.36504698,3.88614988327026,101.46430009787,5.26663706782069,96.1976630300492,50.88,92.2,1.4826058,,122.269202606069,67411494,Low income,4.8062251925520165
Ethiopia,ETH,2001,4.72316694,3.7002899646759,101.754115332976,5.27689227446435,96.4772230585121,51.428,88.7,1.5565916,,118.457204255261,69487762,Low income,4.774551749821212
Ethiopia,ETH,2002,4.7126298,3.63245010375977,101.674390682263,5.27455446427606,96.3998362179868,52.085,85.1,1.6305776,,109.593813612988,71635517,Low income,4.696780927783857
Ethiopia,ETH,2003,4.89970922,,101.340739685498,5.27088201460225,96.0698576708954,52.877,81.6,1.7045635,,116.800491132777,73832663,Low income,4.760467275289199
Ethiopia,ETH,2004,4.31281853,,100.865326232135,5.27055596669157,95.5947702654432,53.735,77.9,1.7834226,,133.169812538096,76077206,Low income,4.891625099824364
Ethiopia,ETH,2005,4.10098124,,100.274720261847,5.27549894855572,94.9992213132915,54.364,74.4,1.8622817,,158.243458082465,78367470,Low income,5.0641347210384575
Ethiopia,ETH,2006,4.45757294,5.49096012115479,99.5005779580924,5.28162973305159,94.2189482250408,55.402,70.9,1.9411409,,189.345737521418,80703490,Low income,5.243574642984934
Ethiopia,ETH,2007,5.00128317,5.45112991333008,98.4515480078218,5.28322763431366,93.1683203735081,56.566,67.7,2.02,,237.146255996319,83103217,Low income,5.4686770647071645
Ethiopia,ETH,2008,4.28063869,5.40819978713989,97.173034670864,5.28755580778772,91.8854788630763,57.733,64.7,2.0575001,,316.410475118075,85543668,Low income,5.7570403425454515
Ethiopia,ETH,2009,4.6496563,4.42207002639771,95.6889158629572,5.3013464563979,90.3875694065593,58.715,61.9,2.095,,368.574712267445,88007636,Low income,5.90964343807342
Ethiopia,ETH,2010,5.46637249,4.49659013748169,93.9987555506378,5.32231052064965,88.6764450299881,59.709,59.3,2.1325,,330.619412798644,90538514,Low income,5.800967903562083
Ethiopia,ETH,2011,4.46897745,5.48576021194458,92.165961714092,5.34866838127307,86.817293332819,60.595,56.8,2.17,,343.024942351887,93149970,Low income,5.837803162749173
Ethiopia,ETH,2012,4.5395956,5.56678009033203,90.2361319500354,5.37887075689279,84.8572611931426,61.443,54.5,2.221358,,452.101031885754,95798767,Low income,6.113905676726077
Ethiopia,ETH,2013,4.07506514,4.82446432113647,88.2761548188989,5.40302806752253,82.8731267513763,62.161,52.2,2.272716,,484.039833104062,98438751,Low income,6.18216720313197
Ethiopia,ETH,2014,4.03365517,4.79265069961548,86.3346598583257,5.4190929891968,80.9155668691289,62.927,50.1,2.324074,,549.986577082588,101115610,Low income,6.309893872624317
Ethiopia,ETH,2015,3.82316828,5.15336132049561,84.4571795095968,5.41394890276207,79.0432306068347,63.592,48.0,2.375432,,621.845673808133,103867135,Low income,6.4326919491054335
Ethiopia,ETH,2016,3.60033751,5.06151390075684,82.662242576724,5.39478565290047,77.2674569238235,64.162,46.0,2.42679,,696.195884706786,106718162,Low income,6.5456310642808475
Ethiopia,ETH,2017,3.45336914,5.49905061721802,80.9854260551296,5.38842935107786,75.5969967040518,64.766,44.2,2.4110367,359.0,745.632449222154,109666481,Low income,6.614232783376832
Ethiopia,ETH,2018,3.30371761,5.22011184692383,79.5179195732953,5.39612955081909,74.1217900224762,65.257,42.5,2.3952832,359.3747,747.968143637014,112664152,Low income,6.617360388346983
Ethiopia,ETH,2019,3.24287128,4.48086929321289,78.2497670217938,5.41556721801467,72.8341998037791,65.741,41.0,2.37953,,828.70897229725,115737383,Low income,6.719869034750953
Ethiopia,ETH,2020,3.48096275,4.09056520462036,77.0532101922889,5.43384894019026,71.6193612520986,65.969,39.6,2.3910072,348.19904,905.313175805855,118917671,Low income,6.808280934452426
Ethiopia,ETH,2021,3.2075386,4.06524896621704,75.927506543307,5.44251443212072,70.4849921111863,65.33,38.3,2.4025397,,910.947840320752,122138588,Low income,6.814485640209995
Ethiopia,ETH,2022,2.85274577,3.73649501800537,74.9175852176508,5.46515340367129,69.4524318139795,66.897,37.0,2.4025397,,1011.0732858233,125384287,Low income,6.918767704843657
Ethiopia,ETH,2023,,,74.0248657156642,5.51886869123526,68.5059970244289,,,,,,128691692,Low income,
Ethiopia,ETH,2024,,,73.2798951679715,5.59691374919611,67.6829814187754,,,,,,132059767,Low income,
Ethiopia,ETH,2025,,,72.6383993060212,5.68969926481904,66.9487000412022,,,,,,135472051,Low income,
Ethiopia,ETH,2026,,,72.05400275235,5.79010829409009,66.26389445826,,,,,,138902185,Low income,
Ethiopia,ETH,2027,,,71.5508638342102,5.89879387153141,65.6520699626788,,,,,,142364797,Low income,
Ethiopia,ETH,2028,,,71.1361277800374,6.01540404287538,65.1207237371621,,,,,,145841261,Low income,
Ethiopia,ETH,2029,,,70.7262945707812,6.13535648222215,64.5909380885591,,,,,,149336062,Low income,
Ethiopia,ETH,2030,,,70.2410866767624,6.25402623879518,63.9870604379672,,,,,,152855357,Low income,
Ethiopia,ETH,2031,,,69.662362602526,6.370396241283,63.291966361243,,,,,,156382428,Low income,
Ethiopia,ETH,2032,,,68.9951335935146,6.48617985426554,62.508953739249,,,,,,159923899,Low income,
Ethiopia,ETH,2033,,,68.2312853824027,6.59814318420319,61.6331421981995,,,,,,163453315,Low income,
Ethiopia,ETH,2034,,,67.3428758747544,6.70125772539541,60.641618149359,,,,,,166978793,Low income,
Ethiopia,ETH,2035,,,66.3648052507503,6.79665282502555,59.5681524257247,,,,,,170532954,Low income,
Ethiopia,ETH,2036,,,65.3607511991372,6.88602026902306,58.4747309301142,,,,,,174097775,Low income,
Ethiopia,ETH,2037,,,64.3594641127581,6.96897611481694,57.3904879979412,,,,,,177661138,Low income,
Ethiopia,ETH,2038,,,63.3739708092494,7.04693393146411,56.3270368777853,,,,,,181235897,Low income,
Ethiopia,ETH,2039,,,62.4069242640649,7.12371776609781,55.2832064979671,,,,,,184835111,Low income,
Ethiopia,ETH,2040,,,61.4856751537659,7.20644778322918,54.2792273705367,,,,,,188450902,Low income,
Ethiopia,ETH,2041,,,60.6283203840549,7.29895292954502,53.3293674545099,,,,,,192068630,Low income,
Ethiopia,ETH,2042,,,59.8205732952981,7.39873329070315,52.421840004595,,,,,,195695304,Low income,
Ethiopia,ETH,2043,,,59.0579063361994,7.50406563219231,51.5538407040071,,,,,,199347986,Low income,
Ethiopia,ETH,2044,,,58.3376761321508,7.61405866031506,50.7236174718358,,,,,,203014371,Low income,
Ethiopia,ETH,2045,,,57.6590163658803,7.72720476858902,49.9318115972913,,,,,,206673639,Low income,
Ethiopia,ETH,2046,,,57.0144309114099,7.83929548246559,49.1751354289443,,,,,,210337848,Low income,
Ethiopia,ETH,2047,,,56.393572026993,7.94504617813205,48.4485258488609,,,,,,214023508,Low income,
Ethiopia,ETH,2048,,,55.801789166206,8.04539185780516,47.7563973084009,,,,,,217710205,Low income,
Ethiopia,ETH,2049,,,55.2609049304676,8.15531568243361,47.105589248034,,,,,,221377337,Low income,
Ethiopia,ETH,2050,,,54.7844849677914,8.29092037388252,46.4935645939088,,,,,,225021875,Low income,
United Kingdom,GBR,2000,7.15692902,4.01821994781494,53.4314858659264,24.3798919178771,29.0515939480493,77.7414634146342,5.5,10.700332,,28280.926786099,58892514,High income,10.249942891259204
United Kingdom,GBR,2001,7.45211363,4.10014009475708,52.8823327842176,24.3222603622768,28.5600724219408,77.9926829268293,5.5,10.954275,,27906.5695029641,59119673,High income,10.236617406147737
United Kingdom,GBR,2002,7.87847328,4.61192989349365,52.4964301559527,24.2949023425826,28.2015278133701,78.1439024390244,5.4,11.208218,,30077.741432188,59370479,High income,10.311540689878639
United Kingdom,GBR,2003,8.07831287,4.8012900352478,52.357292952779,24.2919216881843,28.0653712645947,78.4463414634146,5.3,11.462161,,34442.6875402308,59647577,High income,10.447051990927688
United Kingdom,GBR,2004,8.3386755,4.73554992675781,52.2157863407455,24.2947848045532,27.9210015361923,78.7463414634146,5.2,11.716104,,40366.8886650968,59987905,High income,10.605765140406179
United Kingdom,GBR,2005,8.39430904,4.92976999282837,51.8275715627106,24.2283963922568,27.5991751704538,79.0487804878049,5.1,11.970047,,42104.7884375024,60401206,High income,10.647916752810747
United Kingdom,GBR,2006,8.54522514,4.97649002075195,51.4008482871775,24.11995306204,27.2808952251375,79.2487804878049,5.0,12.250035,,44512.4590296865,60846820,High income,10.703524407162954
United Kingdom,GBR,2007,8.75711441,4.9244499206543,51.156186206586,24.1072449980886,27.0489412084974,79.4487804878049,4.9,12.530024,,50397.6854954706,61322463,High income,10.827700530296063
United Kingdom,GBR,2008,9.04033756,4.90973997116089,51.1947226586789,24.2466529753894,26.9480696832895,79.6,4.8,12.810012,,47396.1202078484,61806995,High income,10.766295652178
United Kingdom,GBR,2009,9.84771252,5.06263017654419,51.4406852551869,24.5034007984281,26.9372844567587,80.0512195121951,4.6,13.09,,38744.131693043,62276270,High income,10.564734583133736
United Kingdom,GBR,2010,9.78937912,5.69867992401123,51.738023164778,24.7915439530878,26.9464792116902,80.4024390243902,4.4,13.21,517.0025,39598.957119545,62766365,High income,10.586558061530765
United Kingdom,GBR,2011,9.7956152,5.57218980789185,52.2814445132043,25.2596313867542,27.0218131264501,80.9512195121951,4.3,13.19,,42109.6418795749,63258810,High income,10.64803201671646
United Kingdom,GBR,2012,9.89160061,5.57887411117554,53.2297928414796,26.0082203536055,27.221572487874,80.9048780487805,4.1,13.34,,42497.3404974322,63700215,High income,10.657196776423508
United Kingdom,GBR,2013,9.97822475,5.52530002593994,54.1548136779892,26.7118015334454,27.4430121445438,81.0048780487805,4.0,12.83,,43426.2981405143,64128273,High income,10.67882048451429
United Kingdom,GBR,2014,9.90305996,5.60134983062744,54.8438613424964,27.2278757927975,27.6159855496989,81.3048780487805,3.9,12.89,,47439.6165895125,64602298,High income,10.767212951630357
United Kingdom,GBR,2015,9.83625221,5.55452013015747,55.4015607117461,27.6148260360841,27.786734675662,80.9560975609756,3.9,12.9800005,,44964.3911437292,65116219,High income,10.713626147585956
United Kingdom,GBR,2016,9.76546955,5.42795991897583,55.9245937420551,27.9357658563332,27.988827885722,81.1560975609756,3.8,13.07,,40985.2351382417,65611593,High income,10.620967162248707
United Kingdom,GBR,2017,9.60016823,5.45256996154785,56.4799610873143,28.2812710267658,28.1986900605486,81.2560975609756,3.8,13.16,517.0,40572.1214823783,66058859,High income,10.610836446733204
United Kingdom,GBR,2018,9.73837566,5.20437002182007,57.0044444123161,28.6623382707267,28.3421061415894,81.2560975609756,3.8,13.243333,516.71564,43203.8141057739,66460344,High income,10.673684059820422
United Kingdom,GBR,2019,9.95388126,5.26115989685059,57.4310230968997,29.0585517302394,28.3724713666602,81.3691219512195,3.8,13.326667,,42662.5353740311,66836327,High income,10.661076422374444
United Kingdom,GBR,2020,11.96547699,5.43935012817383,57.6593785251194,29.3337810451412,28.3255974799782,80.331756097561,3.9,13.41,520.35645,40201.6812422928,67081234,High income,10.601664095680182
United Kingdom,GBR,2021,12.01903439,5.90458011627197,57.6129601657118,29.503015999012,28.1099441666998,80.6473170731707,3.9,13.49,,46896.8662432834,67026292,High income,10.755706134361521
United Kingdom,GBR,2022,11.05087757,4.95917558670044,57.6281945455264,29.8395141244777,27.7886804210487,81.0112195121951,3.9,13.49,,45935.9276473925,67791000,High income,10.735002827285426
United Kingdom,GBR,2023,,,57.8463977881644,30.3666932322808,27.4797045558835,,,,,,68350000,High income,
United Kingdom,GBR,2024,,,57.9399923068297,30.797930216115,27.1420620907147,,,,,,68771048,High income,
United Kingdom,GBR,2025,,,57.8967307804366,31.1099081064582,26.7868226739784,,,,,,69152288,High income,
United Kingdom,GBR,2026,,,57.8752132718346,31.4768238018682,26.3983894699664,,,,,,69498696,High income,
United Kingdom,GBR,2027,,,57.8553611281718,31.8793814223972,25.9759797057746,,,,,,69838904,High income,
